,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
47440,2,3,1.0,,1,474.9
47441,3,3,1.0,ES,1,484.9
47442,12,1,,,0,
47443,2,2,1.0,SP,1,594.0
47444,7,2,,,0,
47445,12,1,,,0,
47446,5,3,,,1,495.4
47447,14,3,,,1,533.4
47448,5,3,,,1,629.3
47449,4,2,,,1,383.8
47450,11,2,,,1,693.1
47451,3,1,,,1,649.9
47452,16,1,,,0,
47453,12,3,,,0,
47454,5,3,,,1,596.1
47455,10,1,,,1,639.8
47456,12,1,,,1,801.3
47457,4,2,,,0,
47458,3,3,,,0,
47459,2,3,1.0,BA,1,534.7
47460,3,3,1.0,MA,1,397.4
47461,8,2,,,0,
47462,5,3,,,1,574.0
47463,4,3,,,1,419.3
47464,10,3,,,0,
47465,8,3,,,1,342.3
47466,10,3,,,0,
47467,8,4,,,1,539.7
47468,11,3,,,0,
47469,6,3,,,1,632.0
47470,2,1,1.0,,1,559.2
47471,4,2,,,1,396.9
47472,2,1,1.0,SP,1,616.4
47473,14,1,,,0,
47474,3,3,,,0,
47475,11,3,,,1,414.2
47476,4,3,,,1,465.9
47477,4,3,,,1,783.1
47478,7,3,,,0,
47479,4,1,1.0,,1,545.7
47480,2,2,1.0,,1,399.3
47481,4,1,,,0,
47482,2,3,1.0,CE,1,508.6
47483,4,3,,,1,503.0
47484,7,3,,,1,589.6
47485,2,1,1.0,,1,519.1
47486,3,3,1.0,,1,438.8
47487,10,1,,,1,607.5
47488,4,1,,,1,625.8
47489,3,3,1.0,MG,1,547.2
47490,3,1,1.0,RS,1,372.0
47491,5,3,,,1,599.3
47492,8,3,,,1,510.4
47493,5,2,,,0,
47494,3,3,1.0,DF,1,465.5
47495,5,3,,,0,
47496,2,2,1.0,,1,454.6
47497,3,3,,,1,653.5
47498,3,1,1.0,PI,1,622.3
47499,4,1,,,1,649.7
47500,3,1,1.0,,1,720.2
47501,3,3,1.0,CE,1,569.9
47502,2,3,1.0,BA,1,600.2
47503,4,2,,,1,486.3
47504,8,3,,,1,449.9
47505,2,1,1.0,AL,1,456.3
47506,2,1,1.0,,1,627.9
47507,4,1,,,0,
47508,3,3,,,1,546.8
47509,6,1,,,1,567.6
47510,5,3,,,0,
47511,13,3,,,1,446.7
47512,3,3,1.0,PR,1,633.2
47513,3,1,1.0,,1,669.4
47514,3,1,,,1,863.9
47515,5,1,,,0,
47516,8,3,,,1,800.9
47517,6,3,,,1,415.8
47518,3,3,,,0,
47519,3,3,,,1,701.3
47520,2,2,1.0,RJ,1,566.5
47521,12,2,,,0,
47522,6,3,,,1,659.9
47523,11,3,,,1,345.1
47524,3,3,1.0,GO,1,573.9
47525,5,3,,,1,452.7
47526,2,1,,,1,605.2
47527,13,3,,,1,401.9
47528,1,3,,,1,437.3
47529,5,1,,,1,804.5
47530,3,1,1.0,,1,614.8
47531,5,1,,,1,463.4
47532,3,3,1.0,BA,0,
47533,2,1,1.0,SP,1,477.3
47534,6,1,,,1,494.0
47535,11,1,,,0,
47536,4,3,,,1,566.8
47537,11,3,,,1,582.6
47538,6,3,,,1,674.2
47539,12,1,,,1,591.8
47540,4,3,,,1,504.2
47541,5,4,,,0,
47542,1,3,,,1,507.4
47543,3,3,1.0,,1,431.4
47544,4,3,,,1,502.8
47545,11,1,,,0,
47546,7,3,,,1,403.3
47547,2,3,1.0,,0,
47548,7,3,,,1,856.1
47549,4,1,,,0,
47550,3,3,1.0,,1,502.5
47551,10,2,,,1,566.1
47552,3,3,1.0,AM,1,506.1
47553,4,3,,,0,
47554,13,1,,,1,735.0
47555,10,2,,,0,
47556,2,3,1.0,PE,1,701.9
47557,6,3,,,1,396.0
47558,6,3,1.0,AM,0,
47559,4,3,,,0,
47560,3,1,1.0,PI,0,
47561,15,3,,,1,401.1
47562,3,3,,,1,560.0
47563,5,3,,,1,424.4
47564,3,1,1.0,SP,1,500.5
47565,14,1,,,0,
47566,11,0,,,1,449.4
47567,16,5,,,1,493.3
47568,4,2,,,0,
47569,13,2,,,1,580.6
47570,3,3,,,1,438.5
47571,3,3,,,1,376.7
47572,14,3,,,0,
47573,10,1,,,1,660.9
47574,16,2,,,1,427.7
47575,2,1,1.0,,1,598.4
47576,4,1,,,1,516.9
47577,13,4,,,1,431.3
47578,5,1,,,1,663.9
47579,4,3,,,1,398.9
47580,2,3,1.0,SP,0,
47581,5,3,,,0,
47582,9,1,,,1,793.2
47583,16,1,,,0,
47584,5,2,,,1,522.4
47585,4,1,,,1,803.4
47586,3,2,,,0,
47587,8,3,,,0,
47588,2,3,1.0,RJ,1,728.4
47589,2,3,1.0,,1,630.2
47590,5,2,,,0,
47591,12,3,,,1,554.7
47592,3,4,1.0,,0,
47593,6,1,,,1,599.4
47594,4,1,,,1,376.9
47595,3,3,,,1,603.6
47596,6,1,,,1,480.7
47597,8,3,,,1,641.8
47598,2,1,1.0,SP,1,471.8
47599,3,4,1.0,,0,
47600,3,2,,,1,681.2
47601,2,3,1.0,RJ,1,695.3
47602,2,1,1.0,SP,1,475.3
47603,5,3,,,0,
47604,3,1,1.0,RJ,1,677.1
47605,3,1,1.0,,1,436.0
47606,15,3,,,1,470.6
47607,9,3,,,0,
47608,1,1,,,1,505.7
47609,11,1,,,0,
47610,16,3,,,1,556.7
47611,1,3,,,1,530.2
47612,13,2,,,0,
47613,3,1,,RN,0,
47614,7,3,,,0,
47615,3,2,1.0,,1,549.3
47616,4,1,,,1,485.3
47617,4,3,1.0,PR,0,
47618,11,3,,,0,
47619,5,1,1.0,,1,444.3
47620,2,1,1.0,RJ,1,577.5
47621,5,1,,,1,458.2
47622,4,3,,,0,
47623,9,3,,,0,
47624,2,1,1.0,SP,1,502.7
47625,3,1,1.0,MG,1,797.1
47626,1,3,,,0,
47627,5,4,,,0,
47628,3,2,1.0,SP,1,595.8
47629,2,1,1.0,PE,1,595.2
47630,3,3,,,0,
47631,2,1,1.0,RJ,1,442.3
47632,2,1,,,0,
47633,6,3,,,1,478.7
47634,3,3,,,0,
47635,3,3,,,1,553.6
47636,4,3,,,0,
47637,7,1,,,1,436.9
47638,5,3,,,1,636.7
47639,11,3,,,1,374.9
47640,3,1,1.0,RS,1,583.0
47641,3,3,1.0,,1,378.4
47642,3,3,,,1,470.0
47643,12,3,,,0,
47644,15,3,,,1,606.1
47645,4,3,,,0,
47646,15,3,,,1,623.2
47647,2,1,1.0,,1,521.1
47648,3,1,1.0,,0,
47649,2,3,,,0,
47650,5,3,,,1,345.4
47651,3,2,,,1,480.3
47652,3,1,1.0,SP,1,586.9
47653,3,1,1.0,,1,564.5
47654,5,3,,,0,
47655,2,3,1.0,,1,646.7
47656,5,1,,,1,439.6
47657,11,2,,,1,438.3
47658,7,3,,,1,656.8
47659,2,1,1.0,RJ,1,469.0
47660,6,3,,,1,780.0
47661,4,2,,RJ,0,
47662,2,3,1.0,,1,411.3
47663,6,3,,,1,459.4
47664,5,1,,,1,731.2
47665,11,2,,,1,612.0
47666,5,3,,,1,519.4
47667,3,2,1.0,PI,1,430.1
47668,2,1,1.0,MA,0,
47669,8,2,,,1,421.6
47670,2,3,1.0,,1,610.6
47671,10,1,,,0,
47672,6,3,,,1,490.6
47673,2,3,,,1,391.7
47674,5,3,,,1,379.7
47675,3,3,,,1,505.0
47676,2,3,1.0,PE,1,645.9
47677,11,3,,,0,
47678,9,3,,,1,578.5
47679,2,3,1.0,CE,1,541.3
47680,5,1,,,1,786.3
47681,10,3,,,0,
47682,4,3,1.0,CE,1,428.8
47683,11,0,,,0,
47684,8,2,,,0,
47685,11,1,,,1,592.9
47686,2,1,1.0,,1,398.1
47687,4,3,1.0,SE,1,568.1
47688,3,1,1.0,,0,
47689,4,3,,,0,
47690,6,2,,,1,403.3
47691,4,3,,,1,472.1
47692,11,4,,,0,
47693,5,2,,,1,403.0
47694,5,1,,,1,484.0
47695,3,3,1.0,SP,0,
47696,2,2,1.0,MA,1,378.3
47697,3,3,1.0,SP,1,665.3
47698,3,1,1.0,,1,616.0
47699,6,3,,,0,
47700,4,3,,,1,453.3
47701,2,3,1.0,,1,522.8
47702,2,1,1.0,,1,636.9
47703,2,2,1.0,PE,1,628.0
47704,2,1,1.0,,1,552.2
47705,4,3,,,1,676.8
47706,3,2,,,1,365.1
47707,3,2,1.0,CE,1,570.5
47708,3,1,1.0,,1,575.1
47709,3,1,1.0,SP,1,757.9
47710,3,1,,,1,614.3
47711,3,3,,,0,
47712,1,3,,,1,475.2
47713,5,4,,,1,382.4
47714,13,3,,,0,
47715,7,3,,,0,
47716,3,3,,,1,688.0
47717,11,1,,,1,453.8
47718,4,3,,,0,
47719,1,3,,,1,595.0
47720,13,2,,,1,405.1
47721,4,2,,,0,
47722,3,1,1.0,PR,1,420.9
47723,13,3,,,1,539.6
47724,13,3,,,1,513.9
47725,3,1,,,1,520.3
47726,2,3,1.0,,1,676.0
47727,7,4,,,0,
47728,4,3,,,1,647.5
47729,6,3,,,1,632.7
47730,2,3,1.0,SP,0,
47731,5,2,,,1,527.1
47732,3,3,1.0,RN,1,617.0
47733,3,1,1.0,SP,1,555.2
47734,11,3,,,1,419.4
47735,7,3,,,1,472.6
47736,3,3,1.0,,0,
47737,11,3,,,1,450.4
47738,5,3,,,1,464.9
47739,5,3,,,1,359.0
47740,3,2,1.0,,1,539.3
47741,13,1,,,0,
47742,4,2,,,1,591.2
47743,3,3,1.0,SE,1,353.4
47744,13,3,,,0,
47745,13,2,,,1,530.1
47746,5,3,,,1,651.9
47747,9,1,,,1,532.4
47748,3,3,1.0,,1,584.1
47749,8,1,,,1,505.0
47750,12,3,,,0,
47751,2,3,1.0,CE,1,591.8
47752,3,2,,,0,
47753,3,1,1.0,CE,1,422.2
47754,2,3,,,1,552.9
47755,3,2,1.0,SP,1,491.3
47756,2,3,,,1,535.5
47757,2,3,1.0,,0,
47758,5,3,,,1,378.9
47759,5,2,,,0,
47760,2,1,1.0,SP,1,419.4
47761,4,1,,,1,427.6
47762,2,3,,,0,
47763,7,1,,,0,
47764,8,1,,,0,
47765,5,1,,,1,540.3
47766,14,1,,,0,
47767,13,2,,,1,500.4
47768,13,3,,,1,632.8
47769,2,3,,,1,539.5
47770,3,4,1.0,MA,1,514.6
47771,4,3,,,1,402.4
47772,4,4,1.0,,1,357.5
47773,6,3,,,0,
47774,2,3,1.0,CE,1,359.5
47775,14,1,,,1,639.2
47776,2,3,1.0,RS,1,607.3
47777,11,1,,,1,533.9
47778,2,1,1.0,,1,689.9
47779,4,1,,,1,468.6
47780,9,3,,,0,
47781,19,1,,,0,
47782,6,1,,,1,557.6
47783,3,3,1.0,RS,1,427.2
47784,13,3,,,1,384.9
47785,2,3,,,1,348.1
47786,13,3,,,0,
47787,4,3,,,1,627.4
47788,11,3,,,0,
47789,6,3,,,0,
47790,3,1,1.0,PR,1,598.3
47791,3,1,,,1,589.9
47792,5,3,,,0,
47793,2,2,1.0,,1,413.0
47794,2,3,1.0,,1,487.4
47795,2,1,1.0,,1,514.3
47796,4,1,1.0,,1,466.0
47797,5,1,,,1,715.8
47798,2,3,1.0,,1,589.8
47799,5,3,,,1,516.7
47800,4,2,1.0,,1,554.1
47801,3,2,1.0,,1,560.2
47802,15,2,,,1,457.0
47803,10,1,,,1,665.6
47804,3,2,1.0,SP,1,706.8
47805,3,3,1.0,ES,1,525.1
47806,6,2,,,1,488.9
47807,1,3,,,0,
47808,3,2,1.0,PB,1,375.1
47809,5,3,,,1,648.5
47810,2,2,1.0,SP,1,458.5
47811,5,1,,,1,624.4
47812,3,2,1.0,,1,599.4
47813,3,2,1.0,,1,524.7
47814,12,3,,,0,
47815,5,1,,,1,653.0
47816,6,1,,,0,
47817,14,2,,,1,409.0
47818,2,1,1.0,SP,1,593.5
47819,2,4,1.0,,1,495.2
47820,1,3,,,1,517.4
47821,9,3,,,1,605.6
47822,2,3,1.0,,1,371.9
47823,2,1,1.0,RJ,1,685.0
47824,5,2,,,0,
47825,12,3,,,1,392.5
47826,3,1,1.0,,1,454.2
47827,4,1,,,1,831.0
47828,2,3,,,1,448.7
47829,5,1,,,1,641.4
47830,12,2,,,0,
47831,13,1,,,0,
47832,1,1,,,1,672.8
47833,3,1,,,1,652.1
47834,3,3,,,1,492.0
47835,3,1,1.0,RS,1,697.7
47836,3,1,1.0,SC,1,566.8
47837,2,3,1.0,GO,1,583.1
47838,8,3,,,1,656.1
47839,2,3,,,0,
47840,2,3,,,1,378.0
47841,4,1,,,0,
47842,4,3,,,0,
47843,4,3,,,0,
47844,2,1,1.0,,1,589.2
47845,7,3,,,0,
47846,11,3,,,0,
47847,2,1,1.0,PR,1,908.8
47848,4,1,,,1,604.0
47849,3,3,1.0,CE,0,
47850,4,3,,,1,387.1
47851,12,3,,,0,
47852,17,3,,,1,373.7
47853,4,1,,,1,365.7
47854,3,3,,,1,749.9
47855,12,1,,,1,587.1
47856,8,1,,,0,
47857,2,2,,,1,365.7
47858,2,1,1.0,SP,1,594.1
47859,3,1,1.0,,1,627.7
47860,8,3,,,1,578.9
47861,3,3,,,1,717.9
47862,12,1,,,1,674.8
47863,3,3,1.0,,1,529.4
47864,5,3,,,1,642.4
47865,13,1,,,1,590.0
47866,2,1,1.0,SC,1,488.8
47867,4,3,,,1,413.6
47868,13,3,,,1,357.9
47869,5,3,,,0,
47870,12,1,,,1,407.4
47871,2,1,1.0,GO,0,
47872,4,3,,,0,
47873,3,2,1.0,,0,
47874,7,3,,,1,558.2
47875,2,3,,,1,364.5
47876,8,3,,,0,
47877,16,3,,,0,
47878,13,3,,,1,701.4
47879,6,1,,,1,433.8
47880,7,4,,,1,478.4
47881,2,1,1.0,PB,1,734.0
47882,3,4,1.0,SP,1,719.6
47883,1,3,,,1,624.4
47884,11,1,,,1,804.9
47885,4,2,1.0,,1,498.2
47886,11,2,,,0,
47887,2,1,1.0,SP,0,
47888,7,3,,,1,454.6
47889,7,3,,,1,419.3
47890,6,3,,,1,599.5
47891,10,3,,,1,471.7
47892,5,3,,,1,393.7
47893,1,1,,,1,636.6
47894,3,1,,,0,
47895,3,3,,,1,736.9
47896,12,3,,,1,448.6
47897,4,3,,,1,673.0
47898,6,2,,,0,
47899,10,1,,,1,433.3
47900,4,3,,,1,689.3
47901,3,1,1.0,RJ,1,510.0
47902,3,3,,,1,504.4
47903,9,3,,,1,490.7
47904,12,3,,,0,
47905,2,1,,,1,552.1
47906,16,1,,,1,585.5
47907,1,2,1.0,BA,1,530.3
47908,3,3,1.0,,0,
47909,6,1,,,0,
47910,5,1,,,1,383.6
47911,1,3,,,1,592.0
47912,2,3,1.0,MA,1,430.5
47913,3,1,1.0,,1,537.4
47914,5,1,,,0,
47915,8,4,,,1,460.0
47916,6,3,,,0,
47917,8,2,,,1,469.6
47918,10,1,,,0,
47919,6,1,,,0,
47920,3,3,,,1,550.1
47921,3,1,1.0,RN,1,448.8
47922,2,1,1.0,,0,
47923,11,1,,,0,
47924,15,3,,,1,472.3
47925,1,1,,,1,572.1
47926,12,3,,,0,
47927,2,1,1.0,GO,1,566.2
47928,3,5,1.0,,1,416.9
47929,3,1,1.0,SP,0,
47930,4,3,1.0,BA,1,498.4
47931,3,4,1.0,,1,547.0
47932,5,3,,,1,395.2
47933,13,0,,,1,543.0
47934,14,3,,,1,569.1
47935,4,3,,,1,459.1
47936,2,2,1.0,,1,415.9
47937,5,3,,,1,595.3
47938,2,1,1.0,,1,702.4
47939,9,3,,,0,
47940,11,1,,,1,753.6
47941,3,3,1.0,CE,1,472.9
47942,3,1,1.0,RS,1,594.9
47943,16,1,,,1,381.4
47944,2,0,1.0,MT,1,617.3
47945,2,3,1.0,,0,
47946,3,3,1.0,,1,408.1
47947,2,2,1.0,SP,1,714.0
47948,9,1,,,0,
47949,6,3,,,0,
47950,10,3,,,0,
47951,3,2,,,0,
47952,2,5,1.0,PE,0,
47953,6,2,,,1,371.5
47954,4,2,1.0,CE,0,
47955,3,3,1.0,GO,1,673.9
47956,4,1,,,0,
47957,3,3,1.0,CE,0,
47958,12,1,,,0,
47959,3,2,1.0,,0,
47960,3,3,1.0,MT,1,532.6
47961,2,1,1.0,,1,469.9
47962,11,3,,,0,
47963,7,1,,,1,485.5
47964,2,3,1.0,,1,469.5
47965,3,3,1.0,MG,0,
47966,4,3,,,1,404.1
47967,2,3,1.0,MT,0,
47968,16,3,,,0,
47969,4,3,,,1,595.5
47970,4,1,,,0,
47971,2,3,1.0,CE,1,558.4
47972,2,0,1.0,SP,1,613.2
47973,1,1,,,1,748.7
47974,2,3,1.0,,1,450.2
47975,3,3,,,1,405.4
47976,7,2,,,1,475.1
47977,12,2,,,0,
47978,3,2,,,1,565.2
47979,2,1,1.0,PB,1,387.1
47980,3,3,1.0,MA,1,486.2
47981,3,1,1.0,PE,1,535.0
47982,4,1,1.0,SP,0,
47983,3,3,,,1,482.3
47984,3,3,1.0,,0,
47985,13,3,,,1,462.9
47986,4,4,,,1,883.8
47987,3,1,1.0,CE,1,608.0
47988,3,3,1.0,,1,412.6
47989,3,3,1.0,,1,356.6
47990,4,3,1.0,,1,545.6
47991,3,1,1.0,GO,1,423.7
47992,15,1,,,1,521.3
47993,7,1,,,1,577.8
47994,15,2,,,1,479.3
47995,13,3,,,1,549.7
47996,3,3,1.0,,1,386.5
47997,3,3,1.0,CE,1,620.4
47998,2,3,1.0,,1,560.9
47999,11,2,,,0,
48000,3,1,1.0,SC,1,588.0
48001,3,1,,,0,
48002,4,2,,,1,570.1
48003,12,2,,,0,
48004,5,1,,,1,604.0
48005,12,3,,,1,474.0
48006,4,1,,,1,591.2
48007,3,3,,,0,
48008,3,3,,,1,611.2
48009,1,3,,,1,657.5
48010,4,1,,,1,379.2
48011,3,3,1.0,CE,1,470.6
48012,4,1,1.0,RJ,1,602.4
48013,1,3,,,1,545.8
48014,2,1,2.0,PB,1,678.3
48015,7,2,,,1,611.2
48016,3,3,,,1,374.0
48017,11,3,,,1,633.1
48018,2,2,1.0,,1,450.8
48019,11,3,,,1,469.6
48020,4,3,,,0,
48021,3,1,,,1,479.8
48022,4,3,,,1,344.6
48023,3,1,1.0,GO,1,470.8
48024,2,3,1.0,,0,
48025,3,3,,,0,
48026,3,3,1.0,PA,1,378.8
48027,4,3,1.0,RN,1,677.8
48028,10,3,,,1,477.6
48029,2,2,1.0,,1,739.0
48030,1,1,,,1,448.9
48031,3,3,1.0,CE,1,475.6
48032,3,1,1.0,SP,1,382.8
48033,3,1,1.0,ES,1,644.2
48034,5,1,,,1,441.7
48035,5,0,,,0,
48036,13,1,,,1,615.0
48037,3,1,1.0,,1,633.4
48038,2,1,1.0,,1,443.6
48039,11,4,,,0,
48040,15,3,,,1,452.3
48041,3,1,,,1,635.2
48042,2,1,1.0,,1,428.8
48043,4,3,,,0,
48044,8,3,,,1,425.5
48045,3,1,1.0,PR,1,651.4
48046,5,3,,,1,421.5
48047,5,1,,,2,
48048,2,3,1.0,ES,1,443.7
48049,3,3,,,1,513.7
48050,14,1,,,0,
48051,4,3,,,1,607.7
48052,5,3,,,0,
48053,2,2,,,0,
48054,11,1,,,1,458.8
48055,3,2,1.0,MT,1,631.7
48056,4,2,,,1,510.4
48057,2,1,1.0,SP,1,606.1
48058,9,3,,,0,
48059,2,3,1.0,CE,1,510.4
48060,1,3,,,1,462.1
48061,3,3,1.0,,1,634.6
48062,12,2,,,1,558.8
48063,4,2,,,1,433.6
48064,4,3,,,1,452.1
48065,5,3,1.0,CE,1,404.7
48066,3,1,1.0,,1,490.6
48067,6,3,,,1,585.6
48068,3,3,,,0,
48069,14,1,,,0,
48070,12,1,,,1,699.5
48071,10,3,,,0,
48072,7,3,,,0,
48073,2,1,1.0,AL,1,860.6
48074,5,5,,,1,646.5
48075,14,3,,,1,609.2
48076,5,3,,,1,500.4
48077,3,3,1.0,DF,1,464.9
48078,6,1,,,0,
48079,1,1,,,0,
48080,1,1,,,0,
48081,12,3,,,1,395.6
48082,7,1,,,1,364.5
48083,2,3,1.0,,1,479.9
48084,6,3,,,1,634.9
48085,3,3,1.0,,1,463.3
48086,1,3,,,1,363.2
48087,13,3,,,0,
48088,7,3,,,1,425.7
48089,8,3,,,1,567.5
48090,12,3,,,1,560.8
48091,4,3,,,1,503.0
48092,2,1,1.0,,1,475.9
48093,3,2,1.0,,0,
48094,5,1,,,1,792.7
48095,11,3,,,0,
48096,3,1,,,0,
48097,14,3,,,1,372.6
48098,3,2,1.0,,1,618.0
48099,9,1,,,1,496.7
48100,7,1,,,1,430.2
48101,5,1,,,1,570.8
48102,1,1,,,0,
48103,4,4,1.0,,0,
48104,5,3,,,0,
48105,11,1,,,1,588.9
48106,5,1,,,1,811.2
48107,9,3,,,0,
48108,4,1,1.0,PB,1,564.1
48109,3,3,1.0,RJ,1,620.3
48110,5,3,,,1,364.2
48111,9,2,,,1,429.0
48112,3,1,1.0,SP,1,571.2
48113,11,2,,,1,570.9
48114,10,3,,,0,
48115,3,3,1.0,SC,1,516.9
48116,4,1,,,0,
48117,4,3,,,1,636.4
48118,1,3,,,1,463.2
48119,15,3,,,1,599.0
48120,8,3,,,1,414.5
48121,2,3,,,1,375.3
48122,3,3,,,1,581.9
48123,3,3,1.0,,1,427.7
48124,11,4,,,0,
48125,4,2,,,1,383.5
48126,2,1,1.0,AM,1,539.6
48127,12,1,,,0,
48128,3,3,,,1,599.6
48129,6,1,,,1,745.6
48130,2,3,,,1,531.6
48131,2,1,,,1,510.3
48132,3,1,1.0,PA,1,600.8
48133,1,1,,,1,744.4
48134,4,3,,,1,577.3
48135,2,3,1.0,GO,1,499.7
48136,8,1,,,0,
48137,4,1,,,1,396.4
48138,3,2,1.0,RO,1,432.5
48139,7,1,,,1,394.4
48140,9,3,,,1,451.6
48141,3,3,,,1,718.3
48142,2,2,1.0,MS,1,421.1
48143,3,3,,,1,527.8
48144,3,0,,,1,569.0
48145,3,3,,,1,480.1
48146,1,1,,,1,689.2
48147,1,1,,,1,400.5
48148,3,1,1.0,ES,1,665.4
48149,9,1,,,0,
48150,8,3,,,0,
48151,5,2,,,1,470.3
48152,3,2,1.0,ES,1,512.6
48153,4,1,,,1,452.9
48154,3,1,1.0,RS,1,533.2
48155,5,1,,,1,857.8
48156,6,1,,,1,505.0
48157,3,1,1.0,SP,1,642.9
48158,12,3,,,1,587.9
48159,13,2,,,1,727.2
48160,2,2,1.0,,0,
48161,3,3,1.0,,1,444.8
48162,7,1,,,1,564.6
48163,12,3,,,0,
48164,5,2,,,1,493.6
48165,2,1,1.0,SC,1,588.9
48166,5,1,,,1,405.1
48167,11,3,,,0,
48168,11,3,,PA,0,
48169,3,1,1.0,ES,1,690.9
48170,3,1,1.0,,1,633.3
48171,4,3,,,1,603.4
48172,7,1,,,1,949.2
48173,2,1,1.0,,1,435.2
48174,12,3,,,0,
48175,4,1,,,1,857.1
48176,3,1,,,0,
48177,4,1,1.0,SP,1,386.3
48178,2,1,,,0,
48179,7,2,,,0,
48180,13,1,,,0,
48181,3,3,1.0,MA,1,404.3
48182,11,1,,,0,
48183,11,1,,,1,523.3
48184,3,1,1.0,ES,1,340.9
48185,11,2,,,0,
48186,4,3,,,0,
48187,4,3,,,0,
48188,4,1,,,1,797.7
48189,11,3,,,0,
48190,9,1,1.0,,1,495.1
48191,5,3,,,1,560.7
48192,2,3,1.0,MA,1,571.5
48193,3,1,1.0,SC,1,475.2
48194,3,1,,,1,504.4
48195,2,3,,,1,465.8
48196,11,1,,,1,617.9
48197,5,1,,,1,837.1
48198,5,2,,,0,
48199,11,2,,,0,
48200,6,2,,,1,540.0
48201,6,2,,,1,478.1
48202,5,3,,,1,422.4
48203,2,3,1.0,SP,1,457.7
48204,3,3,1.0,PA,1,515.5
48205,4,3,,,0,
48206,5,3,,,1,436.1
48207,8,3,,,1,369.5
48208,3,3,,,0,
48209,7,2,,,1,430.8
48210,3,1,1.0,RS,1,408.7
48211,8,1,,,1,418.2
48212,9,1,,,1,660.4
48213,3,3,,,1,490.7
48214,6,3,,,1,579.6
48215,3,2,,,1,618.3
48216,2,1,,,0,
48217,2,1,1.0,CE,1,670.7
48218,15,1,,,0,
48219,3,2,1.0,RJ,1,429.5
48220,5,3,,,0,
48221,11,3,,,1,471.1
48222,13,2,,,0,
48223,2,3,1.0,CE,1,759.3
48224,2,1,,,0,
48225,2,1,1.0,CE,1,440.7
48226,4,2,,,1,496.9
48227,15,0,,,1,561.7
48228,1,3,,,0,
48229,4,4,,,0,
48230,6,4,,,1,443.3
48231,3,3,1.0,GO,1,470.8
48232,6,3,,,1,385.9
48233,6,2,,,1,576.6
48234,5,3,,,1,671.3
48235,3,1,,,0,
48236,5,1,,,1,569.1
48237,2,1,,,1,541.8
48238,5,3,,,1,525.4
48239,4,2,,,1,500.6
48240,13,2,,,1,490.6
48241,5,3,,,1,409.5
48242,15,3,,,1,397.9
48243,1,3,,,0,
48244,15,3,,,1,473.4
48245,2,3,1.0,,1,670.4
48246,3,1,,,0,
48247,5,1,,,0,
48248,4,3,1.0,MA,1,600.6
48249,3,3,,,1,464.9
48250,5,1,,,1,529.1
48251,6,3,,,0,
48252,2,1,,,0,
48253,4,1,1.0,,1,555.1
48254,2,2,1.0,,0,
48255,6,2,,,1,506.5
48256,11,1,,,0,
48257,3,2,1.0,CE,1,505.7
48258,6,1,,,0,
48259,11,2,,,1,542.2
48260,2,3,1.0,,1,452.8
48261,3,3,1.0,ES,1,598.7
48262,2,1,,,1,588.9
48263,3,2,,,1,380.1
48264,11,2,,,0,
48265,12,2,,,0,
48266,3,3,1.0,PA,1,401.0
48267,5,2,,,1,377.0
48268,1,3,,,1,573.2
48269,13,3,,,0,
48270,3,1,,,1,651.9
48271,5,2,,,0,
48272,5,3,,,1,773.6
48273,1,1,,,1,408.3
48274,8,3,,,1,457.8
48275,3,2,1.0,RJ,1,609.2
48276,11,2,,,0,
48277,6,3,,,1,542.1
48278,2,3,,,1,449.5
48279,4,3,,,1,476.4
48280,3,3,1.0,PA,0,
48281,6,1,,,1,413.8
48282,10,1,,,1,698.1
48283,7,2,,,0,
48284,3,3,1.0,CE,1,699.6
48285,5,1,,,1,605.5
48286,3,2,,,1,582.1
48287,9,3,,,1,560.6
48288,5,3,,,1,567.8
48289,15,3,,,1,499.4
48290,1,2,1.0,,0,
48291,6,3,,,0,
48292,3,1,1.0,,1,694.3
48293,5,3,,,1,446.4
48294,2,1,1.0,PB,1,725.4
48295,2,3,1.0,CE,1,592.9
48296,6,1,,,1,396.4
48297,3,3,1.0,CE,1,447.2
48298,6,1,,,1,446.6
48299,2,1,,,1,439.2
48300,2,2,1.0,MS,1,480.6
48301,1,1,,,1,444.3
48302,3,3,1.0,PE,0,
48303,2,1,1.0,SP,1,547.3
48304,3,1,1.0,SP,1,571.3
48305,3,1,,,1,503.3
48306,2,3,1.0,RO,1,515.0
48307,4,1,,,1,788.4
48308,11,1,,,1,524.1
48309,2,3,1.0,PE,1,554.1
48310,9,1,,,0,
48311,12,1,,,0,
48312,5,3,,,1,416.0
48313,10,3,,,0,
48314,14,3,,,1,449.0
48315,4,3,,,1,584.5
48316,5,1,,,1,610.2
48317,3,3,,,1,652.6
48318,13,1,,,0,
48319,12,3,,,0,
48320,2,3,1.0,PA,1,457.7
48321,10,1,,,1,580.4
48322,3,3,,,1,576.2
48323,1,1,,,0,
48324,1,1,,,1,628.7
48325,3,0,1.0,,1,417.4
48326,3,1,,,0,
48327,3,3,,,1,465.1
48328,2,1,,,1,699.8
48329,8,2,,,1,449.6
48330,3,1,,,1,889.1
48331,3,1,1.0,ES,1,665.6
48332,6,2,,,0,
48333,4,3,,,1,592.5
48334,11,3,,,0,
48335,9,3,,,0,
48336,3,1,1.0,,1,588.8
48337,11,1,,,1,610.3
